variable,ac_frequency,ans_frequency,ref_frequency,increase_ratio
route2,0,1,0,0.0
route3,0,1,0,0.0
route4,0,1,0,0.0
row1,0,1,0,0.0
row2,0,1,0,0.0
row_a,0,1,0,0.0
row_b,0,1,0,0.0
row_colors,0,1,0,0.0
row_count,0,1,0,0.0
row_end,0,1,0,0.0
row_increments,0,1,0,0.0
row_ind,0,1,0,0.0
row_moves,0,1,0,0.0
row_ops,0,1,0,0.0
row_prefix_sum,0,1,0,0.0
row_times,0,1,0,0.0
row_viability,0,1,0,0.0
rows,3,2,3,0.0
rs,1,0,1,0.0
rt,2,0,2,0.0
ru_index,0,1,0,0.0
running_sum,0,1,0,0.0
runs,0,1,0,0.0
rx1,1,0,1,0.0
rx2,1,0,1,0.0
s12,0,1,0,0.0
s13,0,1,0,0.0
s23,0,1,0,0.0
s4,1,2,1,0.0
s_digits,0,1,0,0.0
s_index,0,1,0,0.0
s_len,0,1,0,0.0
s_list,0,2,0,0.0
s_prime,0,1,0,0.0
s_reversed,0,2,0,0.0
s_squared,0,1,0,0.0
s_to_position,1,0,1,0.0
s_x,0,1,0,0.0
sad,0,1,0,0.0
sad_original,0,1,0,0.0
sad_rearranged,0,1,0,0.0
safe_moves,0,1,0,0.0
safe_simplified,0,1,0,0.0
safe_substituted,0,1,0,0.0
safe_zone_1,0,1,0,0.0
safe_zone_2,0,1,0,0.0
safety_studies_count,0,1,0,0.0
sales_with,0,1,0,0.0
sales_without,0,1,0,0.0
salt,1,0,1,0.0
sampleVariance,2,0,2,0.0
sasha_seq,0,1,0,0.0
sasha_wins,0,1,0,0.0
sbegin,0,1,0,0.0
scc,0,1,0,0.0
scc_map,0,1,0,0.0
scc_u,0,1,0,0.0
scc_v,0,1,0,0.0
sccs,0,1,0,0.0
schedule,0,3,0,0.0
scheme,0,1,0,0.0
score1,0,2,0,0.0
score2,0,2,0,0.0
score3,0,1,0,0.0
scroll_used,0,1,0,0.0
scrolls,1,1,1,0.0
seat,1,0,1,0.0
seat_index,0,1,0,0.0
seat_order,0,1,0,0.0
seating_order,0,1,0,0.0
seats_asc,0,1,0,0.0
seats_desc,0,1,0,0.0
second_opt,0,1,0,0.0
second_option,0,3,0,0.0
second_option_short_names,0,1,0,0.0
second_options,0,1,0,0.0
second_order_statistics,0,1,0,0.0
second_smallest,0,1,0,0.0
secondary_diag_sum,0,1,0,0.0
seconds,0,3,0,0.0
secret,1,2,1,0.0
section,0,1,0,0.0
sections,0,1,0,0.0
seek,1,0,1,0.0
seen_lowercase,0,1,0,0.0
seen_movements,0,1,0,0.0
seen_pairs,0,1,0,0.0
seen_sequences,0,1,0,0.0
seen_values,0,1,0,0.0
segment,0,5,0,0.0
segment_counts,0,1,0,0.0
segment_map,0,1,0,0.0
segs,1,0,1,0.0
sel,1,0,1,0.0
selected_hours,0,1,0,0.0
selected_indices,0,3,0,0.0
selected_servers,0,1,0,0.0
selections,0,2,0,0.0
sell_out_count,0,1,0,0.0
sell_planet,0,1,0,0.0
sell_price,0,1,0,0.0
sells,0,1,0,0.0
send,0,1,0,0.0
sentries,1,0,1,0.0
seq1,0,1,0,0.0
seq2,0,1,0,0.0
seq_tuple,0,1,0,0.0
sequence_length,0,1,0,0.0
sergi_questions,0,1,0,0.0
serverTraffic,1,0,1,0.0
server_sum,0,1,0,0.0
servers,2,0,2,0.0
session_id,0,1,0,0.0
session_ids,0,1,0,0.0
set1,0,2,0,0.0
set2,0,2,0,0.0
set_a,1,1,1,0.0
set_b,1,1,1,0.0
set_colors,1,0,1,0.0
set_k,0,1,0,0.0
set_l,0,1,0,0.0
set_m,0,1,0,0.0
set_n,0,1,0,0.0
sets_list,0,1,0,0.0
sg,1,0,1,0.0
shape,1,0,1,0.0
shared_rank_count,0,1,0,0.0
sharic,0,1,0,0.0
sharic_gesture,0,1,0,0.0
sherlocks_card,0,1,0,0.0
sherlocks_digits,0,1,0,0.0
shift_solution,1,0,1,0.0
shifted_part,0,2,0,0.0
shifted_substring,0,1,0,0.0
shifts,0,1,0,0.0
shirt,1,0,1,0.0
shirt_counts,0,1,0,0.0
shooshuns_and_sequence,0,1,0,0.0
shop,1,1,1,0.0
shop_to_house,1,0,1,0.0
shopping,0,1,0,0.0
short_address,0,1,0,0.0
short_addresses,0,1,0,0.0
shortfall,0,1,0,0.0
shot_cells,0,1,0,0.0
shots_needed,0,1,0,0.0
should_build_second_oven,0,1,0,0.0
should_cancel_event,0,1,0,0.0
si1,0,1,0,0.0
side,1,3,1,0.0
sign_a,1,0,1,0.0
sign_b,1,0,1,0.0
signal,0,1,0,0.0
signals,0,1,0,0.0
signs,0,1,0,0.0
similarity,1,1,1,0.0
simulate,0,1,0,0.0
simulate_bus,0,1,0,0.0
simulate_fireworks,0,1,0,0.0
simulate_game,0,2,0,0.0
simulate_robot,0,1,0,0.0
sin,1,0,1,0.0
sin_half_theta,0,1,0,0.0
single_digit_count,0,1,0,0.0
singles,1,0,1,0.0
size_count,0,1,0,0.0
size_to_i,1,0,1,0.0
size_to_index,0,1,0,0.0
skill,0,2,0,0.0
slices,1,0,1,0.0
slime_combining,0,1,0,0.0
slimes,0,1,0,0.0
slimmer_s,1,0,1,0.0
slopes,0,2,0,0.0
slot,0,1,0,0.0
slot_to_book,0,1,0,0.0
smaller_root,0,1,0,0.0
smallest_box_size,0,1,0,0.0
smallest_integer_with_n_divisors,0,1,0,0.0
smallest_magical_box,0,1,0,0.0
smash,1,0,1,0.0
sn,1,0,1,0.0
snacks,0,1,0,0.0
snacktower,0,1,0,0.0
snow_drifts,0,1,0,0.0
snow_drifts_set,0,1,0,0.0
socks,0,1,0,0.0
sof,1,0,1,0.0
sol2,1,0,1,0.0
soldiers,1,0,1,0.0
solve_african_crossword,0,1,0,0.0
solve_bender_problem,0,1,0,0.0
solve_equation,0,1,0,0.0
solve_rebus,0,2,0,0.0
solvers,0,1,0,0.0
son,1,0,1,0.0
sort_animals,0,1,0,0.0
sort_racers,1,0,1,0.0
sorted,76,48,76,0.0
sorted_benefits_indices,0,1,0,0.0
sorted_canonicals,0,1,0,0.0
sorted_chars,0,3,0,0.0
sorted_columns,0,1,0,0.0
sorted_crew,0,1,0,0.0
sorted_data,1,0,1,0.0
sorted_distances,0,1,0,0.0
sorted_first,0,1,0,0.0
sorted_friends,0,1,0,0.0
sorted_intervals,0,1,0,0.0
sorted_perm,0,1,0,0.0
sorted_second,0,1,0,0.0
sorted_suffixes,0,2,0,0.0
sorted_unique_numbers,0,1,0,0.0
source,3,0,3,0.0
span_id,1,0,1,0.0
special_pair,0,1,0,0.0
special_values,0,1,0,0.0
species,0,1,0,0.0
specific_composites,0,1,0,0.0
specific_segments,0,1,0,0.0
spines,0,1,0,0.0
split_into_filenames,0,1,0,0.0
split_text,0,1,0,0.0
sport_indices,0,1,0,0.0
sport_sum,0,1,0,0.0
sq,1,0,1,0.0
sqrt_discriminant,0,2,0,0.0
sqrt_n,0,1,0,0.0
square,1,0,1,0.0
square_indices,0,1,0,0.0
squares,1,0,1,0.0
ssskills,1,0,1,0.0
st1,2,0,2,0.0
st2,2,0,2,0.0
stable_sequence,0,1,0,0.0
stage,0,1,0,0.0
stamps,0,1,0,0.0
standard_substituted,0,1,0,0.0
star_index,1,0,1,0.0
start_col,0,2,0,0.0
start_company,0,1,0,0.0
start_date,0,1,0,0.0
start_dir,0,1,0,0.0
start_indices,0,1,0,0.0
start_sum,0,1,0,0.0
start_time_A,0,1,0,0.0
start_time_B,0,1,0,0.0
state_a,0,1,0,0.0
state_b,0,1,0,0.0
statues,0,1,0,0.0
statues_positions,0,1,0,0.0
status,1,0,1,0.0
statuses,0,1,0,0.0
stay_count,0,1,0,0.0
step_count,0,1,0,0.0
stew,1,0,1,0.0
sticks,0,1,0,0.0
stops,0,1,0,0.0
stowaway_position,0,1,0,0.0
str1,0,1,0,0.0
str2,0,1,0,0.0
str3,0,1,0,0.0
str_l,0,1,0,0.0
str_num,0,1,0,0.0
str_r,0,1,0,0.0
stra,1,0,1,0.0
string_problem,0,1,0,0.0
string_task,0,1,0,0.0
stripe_width,0,1,0,0.0
structure,0,1,0,0.0
student,0,2,0,0.0
student_index,0,1,0,0.0
students,0,2,0,0.0
stuffings,0,1,0,0.0
sub_a,0,1,0,0.0
sub_b,0,1,0,0.0
sub_m,0,1,0,0.0
sub_n,0,1,0,0.0
sub_seq,1,0,1,0.0
subjects,0,1,0,0.0
submissions,0,1,0,0.0
subordinates,0,1,0,0.0
subs,1,0,1,0.0
subset,0,5,0,0.0
subset_dp,0,1,0,0.0
subset_product,0,1,0,0.0
subset_sum,0,2,0,0.0
subset_sums,0,1,0,0.0
subsquare,0,1,0,0.0
substitute,0,1,0,0.0
substring1,0,1,0,0.0
substring2,0,1,0,0.0
substring_count,0,2,0,0.0
substrings,0,1,0,0.0
subtitle_lang,0,1,0,0.0
subtitle_languages,0,1,0,0.0
subtree_sum,0,1,0,0.0
success_a,0,1,0,0.0
success_b,0,1,0,0.0
suffix_array,1,1,1,0.0
suffix_index,0,1,0,0.0
suffix_len,0,1,0,0.0
suffix_match,0,1,0,0.0
suffixes,0,2,0,0.0
sum_good_elements,0,1,0,0.0
sum_k_minus_1,0,1,0,0.0
sum_mod_3,1,0,1,0.0
sum_n,0,1,0,0.0
sum_n1,0,1,0,0.0
sum_n2,0,1,0,0.0
sum_of_digits,0,3,0,0.0
sum_of_edges,0,1,0,0.0
sum_of_good_elements,0,1,0,0.0
sum_of_squares,0,1,0,0.0
sum_x,0,1,0,0.0
sum_y,0,1,0,0.0
sum_z,0,1,0,0.0
suma,1,0,1,0.0
summand,0,1,0,0.0
summands,0,1,0,0.0
supercentral_count,0,1,0,0.0
supplies,0,1,0,0.0
surname,0,1,0,0.0
surplus_a,0,1,0,0.0
surplus_b,0,1,0,0.0
sw,1,0,1,0.0
swapLR,0,1,0,0.0
swapUD,0,1,0,0.0
swap_map,0,1,0,0.0
swap_x,1,0,1,0.0
swap_y,1,0,1,0.0
swapped,1,1,1,0.0
swapped_table,0,1,0,0.0
swaps_max_to_front,0,1,0,0.0
swaps_min_to_back,0,1,0,0.0
swept_area,0,1,0,0.0
switch,0,1,0,0.0
switch_time,0,2,0,0.0
switches,0,1,0,0.0
syllables1,0,1,0,0.0
syllables2,0,1,0,0.0
syllables3,0,1,0,0.0
sym,1,0,1,0.0
symbol,1,0,1,0.0
symbols,1,0,1,0.0
symmetric_pairs,0,1,0,0.0
t1,13,6,13,0.0
t_constant_speed,0,1,0,0.0
t_count,0,1,0,0.0
t_i,0,1,0,0.0
t_max,1,0,1,0.0
t_max1,1,0,1,0.0
t_max2,1,0,1,0.0
t_max3,1,0,1,0.0
t_max_speed,0,1,0,0.0
t_min,1,0,1,0.0
t_min1,1,0,1,0.0
t_min2,1,0,1,0.0
t_min3,1,0,1,0.0
t_mod,0,1,0,0.0
t_potter,1,0,1,0.0
t_radius,1,0,1,0.0
t_rick,0,1,0,0.0
t_snitch,1,0,1,0.0
t_snitch_before,1,0,1,0.0
ta,0,1,0,0.0
tables,1,0,1,0.0
tail,2,0,2,0.0
take_guess,1,0,1,0.0
target1,0,1,0,0.0
target2,0,1,0,0.0
target_char,0,1,0,0.0
target_index,0,2,0,0.0
target_indices,1,0,1,0.0
target_load,0,1,0,0.0
target_max,0,1,0,0.0
target_min,0,1,0,0.0
target_month,0,1,0,0.0
target_password,0,1,0,0.0
target_permutation,0,1,0,0.0
target_position,0,1,0,0.0
target_product,0,1,0,0.0
target_state,0,1,0,0.0
target_value,0,1,0,0.0
targets,1,1,1,0.0
task_count,0,1,0,0.0
task_time,0,1,0,0.0
taxi_count,0,1,0,0.0
taxi_friends,0,1,0,0.0
tb,0,1,0,0.0
tc,1,2,1,0.0
td,1,0,1,0.0
tea_party,0,1,0,0.0
team1_exp,0,1,0,0.0
team1_size,0,1,0,0.0
team2_exp,0,1,0,0.0
team2_size,0,1,0,0.0
team3_exp,0,1,0,0.0
team_a,1,0,1,0.0
team_b,1,0,1,0.0
team_size,0,1,0,0.0
teeth,0,1,0,0.0
temp1,1,0,1,0.0
temp2,1,0,1,0.0
temp_arr,0,1,0,0.0
temp_inside,0,1,0,0.0
temp_set1,0,1,0,0.0
temp_set2,0,1,0,0.0
temperatures,0,2,0,0.0
temps,1,0,1,0.0
tennis_tournament,0,1,0,0.0
term_type,1,0,1,0.0
terms,1,0,1,0.0
ternary_a,0,1,0,0.0
ternary_b,0,1,0,0.0
ternary_c,0,1,0,0.0
ternary_digits,0,1,0,0.0
ternary_to_decimal,0,1,0,0.0
test_cases,0,1,0,0.0
the_two_routes,0,1,0,0.0
theta,0,2,0,0.0
third,2,0,2,0.0
third_smallest,0,1,0,0.0
this_gap,1,0,1,0.0
threshold_50,0,1,0,0.0
threshold_80,0,1,0,0.0
threshold_90,0,1,0,0.0
threshold_99,0,1,0,0.0
threshold_score,0,1,0,0.0
throw_exception,0,1,0,0.0
ti,3,13,3,0.0
ti1,0,1,0,0.0
tic_tac_toe,0,1,0,0.0
tickets_from_0,0,1,0,0.0
tickets_from_1_and_2,0,1,0,0.0
tiers,1,0,1,0.0
time1,1,0,1,0.0
time2,1,0,1,0.0
time_b,0,1,0,0.0
time_back_home,0,1,0,0.0
time_drive_full_walk_remaining,0,1,0,0.0
time_drive_less_repair_drive_remaining,0,1,0,0.0
time_elevator,0,1,0,0.0
time_elevator_horizontal,0,1,0,0.0
time_elevator_vertical,0,1,0,0.0
time_elevator_wait,0,1,0,0.0
time_for_last_group_to_walk,0,1,0,0.0
time_from_traffic_lights_to_B,0,1,0,0.0
time_g,0,1,0,0.0
time_input,0,1,0,0.0
time_needed,0,1,0,0.0
time_one_oven,0,1,0,0.0
time_passed,0,1,0,0.0
time_r,0,1,0,0.0
time_stairs,0,1,0,0.0
time_stairs_horizontal,0,1,0,0.0
time_stairs_vertical,0,1,0,0.0
time_to_catch_up,0,1,0,0.0
time_to_collision,0,1,0,0.0
time_to_empty,0,1,0,0.0
time_to_key,0,1,0,0.0
time_to_office,0,1,0,0.0
time_to_reach_row,0,1,0,0.0
time_to_shop,0,1,0,0.0
time_to_solve,0,2,0,0.0
time_to_stop,0,1,0,0.0
time_to_traffic_lights,0,1,0,0.0
time_to_travel,0,1,0,0.0
time_to_university,0,1,0,0.0
time_two_ovens,0,1,0,0.0
time_within_row,0,1,0,0.0
timer,1,0,1,0.0
times,1,7,1,0.0
timestamp,0,1,0,0.0
timetotraffic,1,0,1,0.0
tip_x,0,1,0,0.0
tip_y,0,1,0,0.0
titles,0,1,0,0.0
to_base_7,0,1,0,0.0
to_format,1,0,1,0.0
toast,1,0,1,0.0
toasts_from_drink,0,1,0,0.0
toasts_from_limes,0,1,0,0.0
toasts_from_salt,0,1,0,0.0
toggle,0,1,0,0.0
top_k,1,0,1,0.0
top_left,0,1,0,0.0
top_participants,0,1,0,0.0
topdown_dp,1,0,1,0.0
topo_order,0,3,0,0.0
topological_sort,0,1,0,0.0
tor,1,0,1,0.0
total_0,0,1,0,0.0
total_1,0,1,0,0.0
total_a,0,1,0,0.0
total_apples_sold,0,1,0,0.0
total_apples_used,0,1,0,0.0
total_available_seats,0,1,0,0.0
total_b,0,1,0,0.0
total_bottles,0,1,0,0.0
total_boxes,0,2,0,0.0
total_bulbs,0,1,0,0.0
total_bulbs_per_color,0,1,0,0.0
total_burles,0,1,0,0.0
total_buses,0,1,0,0.0
total_capacity,0,1,0,0.0
total_capital_cost,0,1,0,0.0
total_cards,0,1,0,0.0
total_charged,0,1,0,0.0
total_chocolates,0,1,0,0.0
total_clicks,0,2,0,0.0
total_cookies,0,1,0,0.0
total_crosses,0,1,0,0.0
total_cut,0,1,0,0.0
total_cuts_needed,0,1,0,0.0
total_cycles,0,1,0,0.0
total_damage,0,1,0,0.0
total_decrease,0,1,0,0.0
total_deficit,0,1,0,0.0
total_deleted,0,1,0,0.0
total_deletions,0,1,0,0.0
total_drink,0,1,0,0.0
total_edges_sum,0,1,0,0.0
total_empty_cells,0,1,0,0.0
total_except_capital,0,1,0,0.0
total_exp_length_children,0,1,0,0.0
total_expectation,0,1,0,0.0
total_experience,0,2,0,0.0
total_faces,0,1,0,0.0
total_files,0,1,0,0.0
total_fingers,0,1,0,0.0
total_fixed,0,1,0,0.0
total_flagstones,0,1,0,0.0
total_friends_fingers,0,1,0,0.0
total_fruits_used,0,1,0,0.0
total_full_cycles,0,1,0,0.0
total_given,0,1,0,0.0
total_growth,0,1,0,0.0
total_hexagons,0,1,0,0.0
total_in_cup,0,1,0,0.0
total_inches,0,1,0,0.0
total_increments,0,1,0,0.0
total_initial,0,1,0,0.0
total_kefir,0,1,0,0.0
total_lemons_used,0,1,0,0.0
total_lime_slices,0,1,0,0.0
total_mana,1,0,1,0.0
total_marks,0,1,0,0.0
total_max_edges,0,1,0,0.0
total_meals,0,1,0,0.0
total_milk,0,1,0,0.0
total_min_required,0,1,0,0.0
total_money,0,4,0,0.0
total_moves,0,5,0,0.0
total_number,1,0,1,0.0
total_numbers,0,2,0,0.0
total_outcomes,0,1,0,0.0
total_pages_read,0,1,0,0.0
total_pears_used,0,1,0,0.0
total_petals,0,1,0,0.0
total_plank_area,0,1,0,0.0
total_plates,0,1,0,0.0
total_probability,0,1,0,0.0
total_red_area,0,1,0,0.0
total_required,0,1,0,0.0
total_rotations,0,1,0,0.0
total_sales,0,1,0,0.0
total_salt,0,1,0,0.0
total_score,0,1,0,0.0
total_scores,0,1,0,0.0
total_seats,0,1,0,0.0
total_seen,0,1,0,0.0
total_segments,0,2,0,0.0
total_sequences,0,1,0,0.0
total_sessions,0,1,0,0.0
total_sheets,0,1,0,0.0
total_shortfall,0,1,0,0.0
total_shots,0,1,0,0.0
total_significance,0,1,0,0.0
total_size,0,1,0,0.0
total_skill1,0,1,0,0.0
total_skill2,0,1,0,0.0
total_soldiers,0,1,0,0.0
total_spaces,0,1,0,0.0
total_squares,0,1,0,0.0
total_squares_before,0,1,0,0.0
total_steps,1,1,1,0.0
total_str,0,1,0,0.0
total_subfolders,0,1,0,0.0
total_swaps,0,1,0,0.0
total_tasks,0,1,0,0.0
total_tickets,0,1,0,0.0
total_time_first,0,1,0,0.0
total_time_second,0,1,0,0.0
total_towels,0,1,0,0.0
total_traffic,0,1,0,0.0
total_tram_away_time,0,1,0,0.0
total_tram_towards_time,0,1,0,0.0
total_travel_time,0,1,0,0.0
total_turns,0,1,0,0.0
total_uncomfortable_pairs,0,1,0,0.0
total_waiting_time,0,1,0,0.0
total_walls,0,1,0,0.0
total_ways,0,6,0,0.0
total_ways_for_subset,0,1,0,0.0
total_width,0,2,0,0.0
total_with_color,0,1,0,0.0
touches,0,1,0,0.0
tower,1,1,1,0.0
toys,1,0,1,0.0
train_dist,0,2,0,0.0
train_positions,0,1,0,0.0
train_states,0,1,0,0.0
tram_away_time,0,1,0,0.0
tram_ride_time,0,1,0,0.0
tram_towards_time,0,1,0,0.0
tram_wait_time,0,1,0,0.0
transform,1,0,1,0.0
transform_a_to_b,0,1,0,0.0
transform_email,0,1,0,0.0
transform_matrix,0,1,0,0.0
transform_string,0,1,0,0.0
transform_word,0,1,0,0.0
transformation_matrix,0,1,0,0.0
transformations,0,2,0,0.0
transition_count,0,1,0,0.0
transition_matrix,0,2,0,0.0
translate_text,0,1,0,0.0
translated_text,0,1,0,0.0
transpose,1,0,1,0.0
travel_time,0,2,0,0.0
travel_times,0,1,0,0.0
traveled,1,0,1,0.0
treated,0,1,0,0.0
treated_children,0,1,0,0.0
tree,2,8,2,0.0
tree_size,1,0,1,0.0
trees,0,1,0,0.0
trees_count,0,1,0,0.0
tricky_sum,0,1,0,0.0
triplet,0,1,0,0.0
trips,2,3,2,0.0
trolleys,0,2,0,0.0
truncated_hashtag,0,1,0,0.0
truths,0,1,0,0.0
tshirts,0,1,0,0.0
turned_on_bulbs,0,1,0,0.0
twicelarge,1,0,1,0.0
twicesmall,1,0,1,0.0
two,2,0,2,0.0
two_marks_course,1,0,1,0.0
twos,1,0,1,0.0
tx,2,2,2,0.0
ty,2,2,2,0.0
typ,1,0,1,0.0
type_,0,1,0,0.0
type_defs,0,1,0,0.0
type_expr,1,0,1,0.0
type_name,0,2,0,0.0
type_str,0,1,0,0.0
types,1,0,1,0.0
u1,0,1,0,0.0
u2,0,1,0,0.0
ui,0,1,0,0.0
unassigned_theorems,0,1,0,0.0
underamount,1,0,1,0.0
unfair_poll,0,1,0,0.0
uni_index,0,1,0,0.0
uniform_variance,0,1,0,0.0
uniforms,0,1,0,0.0
unique_count,0,1,0,0.0
unique_gcds,0,1,0,0.0
unique_leaves,0,1,0,0.0
unique_names,0,1,0,0.0
unique_numbers,0,1,0,0.0
unique_pages,0,1,0,0.0
unique_patterns,0,1,0,0.0
unique_roots,0,1,0,0.0
unique_scores,0,1,0,0.0
unique_sequence,0,1,0,0.0
unique_substrings,0,1,0,0.0
unique_types,0,1,0,0.0
unique_vals,0,1,0,0.0
unique_words_count,0,1,0,0.0
unit_vector,0,1,0,0.0
universe,0,1,0,0.0
universe_status,0,1,0,0.0
universities,0,1,0,0.0
university,0,1,0,0.0
unmatched,0,1,0,0.0
unreachable_cells,0,1,0,0.0
unsafe_after,1,0,1,0.0
unsafe_before,1,0,1,0.0
up_time,0,1,0,0.0
update_bit,0,1,0,0.0
update_bit_count,0,1,0,0.0
update_statues_positions,0,1,0,0.0
upper_neighbors,0,1,0,0.0
uppercase_count,0,1,0,0.0
url,0,1,0,0.0
usb_mice,0,1,0,0.0
use,1,0,1,0.0
used_abbreviations,0,3,0,0.0
used_dates,0,1,0,0.0
used_days,0,1,0,0.0
used_in_swap,0,1,0,0.0
used_numbers,0,1,0,0.0
used_rods,0,1,0,0.0
used_short_names,0,1,0,0.0
used_theorems,0,1,0,0.0
used_universities,0,1,0,0.0
user_address,0,1,0,0.0
username,0,2,0,0.0
username_pattern,0,1,0,0.0
users,0,1,0,0.0
usr_input,1,0,1,0.0
uu,0,1,0,0.0
v_potter,1,0,1,0.0
v_snitch,1,0,1,0.0
valid_count,0,1,0,0.0
valid_dates,0,1,0,0.0
valid_indices,0,1,0,0.0
valid_lengths,0,1,0,0.0
valid_moves,0,2,0,0.0
valid_numbers,0,1,0,0.0
valid_positions,0,3,0,0.0
valid_removals,0,1,0,0.0
valid_segments_count,0,1,0,0.0
valid_senders,0,1,0,0.0
valid_sequence,0,1,0,0.0
valid_sequences,0,1,0,0.0
valid_subsets,0,1,0,0.0
valid_unrated,0,1,0,0.0
valid_ways,0,2,0,0.0
validendings,1,0,1,0.0
value_indices,0,1,0,0.0
value_to_indices,0,1,0,0.0
var_types,0,1,0,0.0
vars,0,1,0,0.0
vasya_chores,0,1,0,0.0
vasya_index,0,1,0,0.0
vasya_name,0,1,0,0.0
vasya_points,0,1,0,0.0
vasya_scores,0,1,0,0.0
vb,1,1,1,0.0
vd,1,1,1,0.0
ve,1,0,1,0.0
vector,0,1,0,0.0
ver,1,0,1,0.0
verify_candidate,1,0,1,0.0
vertex,4,1,4,0.0
vertexes,1,0,1,0.0
vertical_asphalted,0,1,0,0.0
vertical_count,0,1,0,0.0
vertical_imbalance,0,1,0,0.0
vertical_strokes,0,1,0,0.0
vertical_thickness,0,1,0,0.0
vertices,2,4,2,0.0
very_pleased,0,1,0,0.0
vi,0,1,0,0.0
village,0,1,0,0.0
villages,0,2,0,0.0
viola_positions,0,1,0,0.0
violation,0,1,0,0.0
violations,0,1,0,0.0
visit,2,0,2,0.0
visitor,0,1,0,0.0
visitors,0,2,0,0.0
vitaly_algorithm,0,1,0,0.0
vix,0,1,0,0.0
viy,0,1,0,0.0
vj,0,1,0,0.0
vmin,1,0,1,0.0
volumes,0,1,0,0.0
vouchers,0,1,0,0.0
vowel_count,0,1,0,0.0
vowel_positions,0,1,0,0.0
vp,1,2,1,0.0
vs,1,3,1,0.0
vx,2,4,2,0.0
vy,2,4,2,0.0
vz,0,1,0,0.0
wait_queue,0,1,0,0.0
waiting,1,0,1,0.0
waiting_students,0,1,0,0.0
waiting_time,0,1,0,0.0
wakko,1,0,1,0.0
wanted,1,0,1,0.0
wasteland_cells,0,1,0,0.0
wasteland_count,0,1,0,0.0
wasteland_set,0,1,0,0.0
watch_time,0,1,0,0.0
water_count,0,1,0,0.0
water_level,0,2,0,0.0
water_queue,0,1,0,0.0
ways_1_to_k,0,1,0,0.0
ways_k1_to_n,0,1,0,0.0
ways_without_h,0,1,0,0.0
ways_without_teammate,0,1,0,0.0
we,1,0,1,0.0
wealths,0,2,0,0.0
weapon_atk,0,1,0,0.0
white_cells,0,1,0,0.0
white_king_pos,0,1,0,0.0
will_pineapple_bark,0,1,0,0.0
will_produce_output,0,1,0,0.0
will_tuftuf_stop_using_gava,0,1,0,0.0
will_visit_all_hassocks,0,1,0,0.0
window,0,1,0,0.0
window_seats,0,1,0,0.0
winner_photo,0,1,0,0.0
winning_count,0,1,0,0.0
winning_position_prob,0,1,0,0.0
wins,0,1,0,0.0
winter_days_used,0,1,0,0.0
wizards_duel,0,1,0,0.0
word_dict,1,0,1,0.0
word_start,0,1,0,0.0
word_type,0,1,0,0.0
worst_pos,1,0,1,0.0
worst_ranking,1,0,1,0.0
wrap,0,1,0,0.0
wrong_attempts,0,1,0,0.0
ws,1,0,1,0.0
x3,1,4,1,0.0
x4,0,1,0,0.0
x_coords,0,2,0,0.0
x_count,0,2,0,0.0
x_decimal,0,1,0,0.0
x_digits,0,1,0,0.0
x_i,0,2,0,0.0
x_intercept,1,0,1,0.0
x_list,0,1,0,0.0
x_positions,0,1,0,0.0
x_start,1,0,1,0.0
x_step,0,1,0,0.0
x_t,0,1,0,0.0
x_wins,0,1,0,0.0
xc,1,0,1,0.0
xh,1,0,1,0.0
xj,0,1,0,0.0
xm,1,0,1,0.0
xmid,1,0,1,0.0
xor_all,0,1,0,0.0
xor_left,0,1,0,0.0
xor_range,1,1,1,0.0
xor_right,0,1,0,0.0
xor_upto,0,1,0,0.0
xp,2,0,2,0.0
xr,0,1,0,0.0
xu,1,1,1,0.0
y3,1,3,1,0.0
y4,0,1,0,0.0
y_coords,0,2,0,0.0
y_count,0,1,0,0.0
y_decimal,0,1,0,0.0
y_digits,0,1,0,0.0
y_list,0,1,0,0.0
y_max,0,1,0,0.0
y_prime,0,1,0,0.0
y_start,1,0,1,0.0
y_step,0,1,0,0.0
y_t,0,1,0,0.0
yakko,1,0,1,0.0
yaro_ones,0,1,0,0.0
yc,1,0,1,0.0
year_to_abbreviation,0,1,0,0.0
years_needed,0,1,0,0.0
yf,1,0,1,0.0
yh,1,0,1,0.0
yj_prime,0,1,0,0.0
yl,1,1,1,0.0
ym,1,0,1,0.0
ymid,1,0,1,0.0
your_name,1,0,1,0.0
yp,2,0,2,0.0
yr,0,1,0,0.0
yu,1,1,1,0.0
z0,1,0,1,0.0
z_list,0,1,0,0.0
z_sort,0,1,0,0.0
zero_pos,0,1,0,0.0
zero_positions,0,1,0,0.0
zero_prob,0,1,0,0.0
zh,1,0,1,0.0
zip,30,23,30,0.0
zl,1,0,1,0.0
zm,1,0,1,0.0
list,370,431,363,-0.018919
max,189,170,183,-0.031746
min,179,160,173,-0.03352
math,27,65,26,-0.037037
arr,22,16,21,-0.045455
range,786,751,745,-0.052163
t2,14,6,13,-0.071429
mod,11,7,10,-0.090909
seq,10,1,9,-0.1
bin,9,9,8,-0.111111
d1,9,4,8,-0.111111
top,9,0,8,-0.111111
sys,106,567,93,-0.122642
m,250,219,219,-0.124
v2,8,8,7,-0.125
u,52,49,45,-0.134615
score,7,7,6,-0.142857
sqrt,14,0,12,-0.142857
lines,13,8,11,-0.153846
len,403,356,338,-0.16129
G,6,0,5,-0.166667
N,30,12,25,-0.166667
letter,6,3,5,-0.166667
prev,6,3,5,-0.166667
