variable,ac_frequency,ans_frequency,ref_frequency,increase_ratio
compute_inverse,0,1,0,0.0
compute_lps,0,1,0,0.0
compute_max,0,1,0,0.0
compute_max_run_sequences,0,1,0,0.0
compute_min,0,1,0,0.0
compute_min_area,0,1,0,0.0
compute_min_max,0,1,0,0.0
compute_min_time,0,1,0,0.0
compute_path,1,0,1,0.0
compute_prefix,0,1,0,0.0
compute_sum,0,1,0,0.0
compute_sum_y,0,1,0,0.0
compute_t,0,1,0,0.0
compute_time,0,1,0,0.0
compute_ways,0,1,0,0.0
compute_x,0,1,0,0.0
compute_year,0,1,0,0.0
computed_b,0,1,0,0.0
computed_c,0,1,0,0.0
concat,0,1,0,0.0
concatenated,0,1,0,0.0
concentrations,1,0,1,0.0
conf_edges,0,1,0,0.0
conflict_edges,0,1,0,0.0
conflict_indices,0,1,0,0.0
consistent,0,1,0,0.0
constraint,0,1,0,0.0
constructMatrix,1,0,1,0.0
constructRow,1,0,1,0.0
containers,0,1,0,0.0
content,0,1,0,0.0
contests,0,1,0,0.0
context,0,1,0,0.0
contrib,0,2,0,0.0
controller_dir,0,1,0,0.0
controller_pos,0,1,0,0.0
convert_base,1,0,1,0.0
convert_to_base_k,0,1,0,0.0
convert_to_binary,1,0,1,0.0
convex_hull,0,2,0,0.0
coordinates,1,0,1,0.0
corners,1,1,1,0.0
corrected,0,1,0,0.0
cos,1,0,1,0.0
cos_a,0,1,0,0.0
cost_90,0,1,0,0.0
cost_a,0,1,0,0.0
cost_b,0,1,0,0.0
cost_case2,0,1,0,0.0
cost_day,0,1,0,0.0
cost_pair,0,1,0,0.0
costi,0,1,0,0.0
count1,0,1,0,0.0
count2,0,1,0,0.0
count3,0,1,0,0.0
count47,0,1,0,0.0
count74,0,1,0,0.0
countA,0,1,0,0.0
countB,1,1,1,0.0
countResidents,1,0,1,0.0
count_0,0,1,0,0.0
count_1,0,1,0,0.0
count_2,0,1,0,0.0
count_3,0,1,0,0.0
count_A,0,1,0,0.0
count_B,0,1,0,0.0
count_D,0,1,0,0.0
count_I,0,1,0,0.0
count_L,0,1,0,0.0
count_R,0,1,0,0.0
count_U,0,1,0,0.0
count_a,0,5,0,0.0
count_a_less_i,0,1,0,0.0
count_a_only,0,1,0,0.0
count_b,0,4,0,0.0
count_b_le_j,0,1,0,0.0
count_b_only,0,1,0,0.0
count_black,0,1,0,0.0
count_both,0,1,0,0.0
count_bulls_and_cows,0,1,0,0.0
count_char,1,0,1,0.0
count_current,0,1,0,0.0
count_dict,0,1,0,0.0
count_dots,0,1,0,0.0
count_inversions,1,0,1,0.0
count_lower,0,1,0,0.0
count_numbers,0,1,0,0.0
count_numbers_with_one_zero,0,1,0,0.0
count_o1,0,1,0,0.0
count_ones,0,3,0,0.0
count_orbits,0,1,0,0.0
count_s1,0,1,0,0.0
count_s2,0,1,0,0.0
count_same_first_last,0,1,0,0.0
count_uncomfortable,0,1,0,0.0
count_upper,0,1,0,0.0
count_vowels,0,1,0,0.0
count_vowels_in_phrase,0,1,0,0.0
count_white,0,1,0,0.0
count_y,0,1,0,0.0
count_zero,0,1,0,0.0
counted,0,1,0,0.0
counter_clockwise,0,1,0,0.0
counter_dist,0,1,0,0.0
counter_valid,0,1,0,0.0
counts_input,0,1,0,0.0
cp,0,1,0,0.0
critical_windows,0,1,0,0.0
crs,1,0,1,0.0
crtsize,1,0,1,0.0
cry,1,0,1,0.0
cs,3,0,3,0.0
csum,1,0,1,0.0
ctz,1,0,1,0.0
cube_perms,0,1,0,0.0
cubes,1,0,1,0.0
cumsum,1,0,1,0.0
cumulative,0,1,0,0.0
cumulative_times,0,1,0,0.0
cup,0,2,0,0.0
cups,1,1,1,0.0
curNode,1,0,1,0.0
cur_len,1,0,1,0.0
cur_number,1,0,1,0.0
curh,1,0,1,0.0
curr0,0,1,0,0.0
curr1,0,1,0,0.0
curr_pos,0,1,0,0.0
curr_start,0,1,0,0.0
curr_y,0,2,0,0.0
current_T,0,1,0,0.0
current_U,0,1,0,0.0
current_adj,0,1,0,0.0
current_area,0,1,0,0.0
current_ascii,0,1,0,0.0
current_audio,0,1,0,0.0
current_balance,0,1,0,0.0
current_blocks,0,1,0,0.0
current_boring,0,1,0,0.0
current_candidate,0,1,0,0.0
current_ci,0,1,0,0.0
current_counts,0,1,0,0.0
current_cum,0,1,0,0.0
current_d,0,4,0,0.0
current_date,0,1,0,0.0
current_diff,0,2,0,0.0
current_digits,0,1,0,0.0
current_divisors,0,1,0,0.0
current_dp,0,2,0,0.0
current_dx,0,2,0,0.0
current_dy,0,2,0,0.0
current_expected,0,1,0,0.0
current_factor,0,1,0,0.0
current_factors,0,1,0,0.0
current_glad,0,1,0,0.0
current_group,0,4,0,0.0
current_hh,0,1,0,0.0
current_honey,0,1,0,0.0
current_hp,0,1,0,0.0
current_k,0,1,0,0.0
current_latitude,0,1,0,0.0
current_leader,0,1,0,0.0
current_low,0,1,0,0.0
current_m,0,1,0,0.0
current_mask,0,1,0,0.0
current_max_d2,0,1,0,0.0
current_max_len,0,1,0,0.0
current_max_val,0,1,0,0.0
current_min_index,0,1,0,0.0
current_mm,0,1,0,0.0
current_month,0,1,0,0.0
current_n,0,1,0,0.0
current_neg,0,1,0,0.0
current_order,0,1,0,0.0
current_p_index,0,1,0,0.0
current_parity,0,1,0,0.0
current_path,0,1,0,0.0
current_pen,0,1,0,0.0
current_phy,0,1,0,0.0
current_points,0,1,0,0.0
current_pow,0,1,0,0.0
current_prime,0,1,0,0.0
current_product,0,1,0,0.0
current_remainder,0,1,0,0.0
current_required,0,1,0,0.0
current_row_diff,0,1,0,0.0
current_section,0,1,0,0.0
current_segment,0,1,0,0.0
current_sent,0,1,0,0.0
current_shelf,0,1,0,0.0
current_size,0,4,0,0.0
current_sub,0,1,0,0.0
current_subs,0,1,0,0.0
current_tea,0,1,0,0.0
current_total,0,3,0,0.0
current_turn,0,2,0,0.0
current_type,0,1,0,0.0
current_u,0,1,0,0.0
current_wall,0,1,0,0.0
current_words,0,1,0,0.0
current_xor,0,1,0,0.0
current_year,0,1,0,0.0
current_zeros,0,1,0,0.0
cuts,1,2,1,0.0
cw,0,1,0,0.0
cw_order,0,1,0,0.0
cyc,1,0,1,0.0
cycle_order,0,1,0,0.0
d12,0,1,0,0.0
d13,0,1,0,0.0
d14,0,1,0,0.0
d1_num,0,1,0,0.0
d1_sq,0,1,0,0.0
d23,0,1,0,0.0
d24,0,1,0,0.0
d2_num,0,1,0,0.0
d2_sq,0,1,0,0.0
d34,0,1,0,0.0
d_candidate,0,1,0,0.0
d_comp,0,1,0,0.0
d_h,0,1,0,0.0
d_i,0,3,0,0.0
d_left,0,1,0,0.0
d_m,0,1,0,0.0
d_min,0,1,0,0.0
d_mod,0,1,0,0.0
d_potter,1,0,1,0.0
d_prev,0,1,0,0.0
d_right,0,1,0,0.0
d_snitch,1,0,1,0.0
d_sq,0,1,0,0.0
daily,1,0,1,0.0
dasha_times,0,1,0,0.0
dasha_total,0,1,0,0.0
date_to_days,0,1,0,0.0
datetime,1,0,1,0.0
day_count,1,0,1,0.0
day_index,0,1,0,0.0
day_str,0,1,0,0.0
days_in_month,1,2,1,0.0
db,1,1,1,0.0
dc,2,2,2,0.0
dd,1,0,1,0.0
dec_str,0,1,0,0.0
decimal,0,1,0,0.0
decimal_part,0,1,0,0.0
decimal_to_ternary,0,1,0,0.0
decision,1,0,1,0.0
deck,0,1,0,0.0
deep,1,0,1,0.0
deepcopy,1,0,1,0.0
defe,0,1,0,0.0
defender,1,0,1,0.0
defragment,1,0,1,0.0
degree,0,2,0,0.0
deleted,0,2,0,0.0
delta_x,0,1,0,0.0
delta_y,0,1,0,0.0
deltas,0,1,0,0.0
deltatemp_minus,1,0,1,0.0
deltatemp_plus,1,0,1,0.0
denominations,0,1,0,0.0
dep_time,0,1,0,0.0
dep_times,0,1,0,0.0
dependencies_ready,0,1,0,0.0
deps_i,0,1,0,0.0
depth_map,0,1,0,0.0
deputies,0,1,0,0.0
des,1,0,1,0.0
desc,0,1,0,0.0
descent,0,1,0,0.0
desired_parity,0,1,0,0.0
desired_remainder,0,2,0,0.0
desks,0,1,0,0.0
dev,0,1,0,0.0
diag_dir,0,1,0,0.0
diameter,0,2,0,0.0
dif,2,0,2,0.0
diff_bit,0,1,0,0.0
diff_days,0,1,0,0.0
diff_s,0,1,0,0.0
diff_t,0,1,0,0.0
differences,0,1,0,0.0
digit_count,1,0,1,0.0
digit_index,0,1,0,0.0
digits_a,0,1,0,0.0
digits_b,0,1,0,0.0
dijkstra,1,1,1,0.0
dir_after,0,1,0,0.0
dir_char,0,1,0,0.0
dir_map,0,1,0,0.0
dir_phase,0,1,0,0.0
direct_cost,0,1,0,0.0
dirp,0,1,0,0.0
disk_part,0,1,0,0.0
dislike,2,0,2,0.0
dislike_dict,0,1,0,0.0
disliked,0,1,0,0.0
dist_accel,0,1,0,0.0
dist_poisson,0,1,0,0.0
dist_uniform,0,1,0,0.0
distances,2,1,2,0.0
distinct,0,1,0,0.0
div_count,0,1,0,0.0
divided,0,1,0,0.0
divisible_a,1,0,1,0.0
divisible_ab,1,0,1,0.0
divisible_b,1,0,1,0.0
divisor,0,2,0,0.0
divisors_A,0,1,0,0.0
divisors_B,0,1,0,0.0
dmg,1,0,1,0.0
dmgi,0,1,0,0.0
does_fit,1,0,1,0.0
dollars_part,0,1,0,0.0
dollars_str,0,1,0,0.0
domain,1,2,1,0.0
domain_key,0,1,0,0.0
domino,1,0,1,0.0
dominos,1,0,1,0.0
done,2,0,2,0.0
door_main,0,1,0,0.0
door_other,0,1,0,0.0
dot_ap_ab,0,1,0,0.0
dot_counts,0,1,0,0.0
down,1,2,1,0.0
dp_current,0,2,0,0.0
dp_prev,0,2,0,0.0
dq,0,1,0,0.0
dragon_return_time,0,1,0,0.0
drink_toasts,0,1,0,0.0
drive,0,1,0,0.0
drive_case,0,1,0,0.0
drive_remaining,0,1,0,0.0
drive_time,0,1,0,0.0
drive_total_case4,0,1,0,0.0
drive_upto,0,1,0,0.0
duplicate,0,1,0,0.0
duration_dict,0,1,0,0.0
dwarves,1,0,1,0.0
dx1,1,0,1,0.0
dx2,1,1,1,0.0
dx_map,0,1,0,0.0
dx_next,0,1,0,0.0
dy1,1,0,1,0.0
dy2,1,1,1,0.0
dy_map,0,1,0,0.0
dy_next,0,1,0,0.0
e_i,0,2,0,0.0
e_times_area,0,1,0,0.0
earliest_step,0,1,0,0.0
ed,1,0,1,0.0
edges_from_v,0,1,0,0.0
edges_in_b,0,1,0,0.0
effective_ops,0,1,0,0.0
effective_p,0,1,0,0.0
eggs,1,1,1,0.0
elapsed,0,1,0,0.0
eligible,0,1,0,0.0
elsie_lines,0,1,0,0.0
elsie_state,0,2,0,0.0
en,2,0,2,0.0
encrypted,0,1,0,0.0
end_1,0,1,0,0.0
end_ccw,0,1,0,0.0
end_cw,0,1,0,0.0
end_day,0,1,0,0.0
end_last,0,1,0,0.0
end_lst,1,0,1,0.0
end_p,0,1,0,0.0
end_s1,0,1,0,0.0
end_s1_back,0,1,0,0.0
end_time,0,1,0,0.0
end_trim,0,1,0,0.0
end_x,0,1,0,0.0
end_y,0,1,0,0.0
endpoints,0,1,0,0.0
entree,1,0,1,0.0
entry1,0,1,0,0.0
entry2,0,1,0,0.0
entry_floor,0,1,0,0.0
epos,0,1,0,0.0
eps,1,0,1,0.0
eq,1,0,1,0.0
eq_i,1,0,1,0.0
equipped,1,0,1,0.0
erase,1,0,1,0.0
erased,1,0,1,0.0
error,1,0,1,0.0
even_count,0,1,0,0.0
even_x,0,1,0,0.0
even_y,0,1,0,0.0
event_dict,0,1,0,0.0
everyone,1,0,1,0.0
evict,0,1,0,0.0
exc_t,0,1,0,0.0
exclude_left,0,1,0,0.0
exclude_right,0,1,0,0.0
existing_high,0,1,0,0.0
existing_low,0,1,0,0.0
exists,0,1,0,0.0
exit_order,0,1,0,0.0
exp,1,2,1,0.0
exp_a,0,1,0,0.0
exp_b,0,1,0,0.0
exp_c,0,1,0,0.0
exp_val,0,1,0,0.0
expand,1,0,1,0.0
expected_bulls,0,1,0,0.0
expected_cows,0,1,0,0.0
expected_xor,0,1,0,0.0
expr,2,4,2,0.0
expr_str,0,1,0,0.0
expr_type,1,0,1,0.0
extended_d,0,1,0,0.0
extra,0,1,0,0.0
f_L,0,1,0,0.0
f_char,0,1,0,0.0
f_count,0,1,0,0.0
f_mid,0,1,0,0.0
f_prev_prev,0,1,0,0.0
factorial,3,3,3,0.0
factorizations,0,1,0,0.0
factorize,0,1,0,0.0
fall,0,1,0,0.0
fallen,0,1,0,0.0
far_node,0,1,0,0.0
fav,1,0,1,0.0
favorites,0,1,0,0.0
favorites_set,0,1,0,0.0
fb,1,0,1,0.0
feasible,1,1,1,0.0
fenwicks,0,1,0,0.0
figures,1,1,1,0.0
file_system,0,1,0,0.0
fileinput,1,0,1,0.0
filtered,1,3,1,0.0
final_names,0,1,0,0.0
final_prob,0,1,0,0.0
final_scores,0,1,0,0.0
find_L,0,1,0,0.0
find_U,0,1,0,0.0
find_any_solution,1,0,1,0.0
find_bit_diff,0,1,0,0.0
find_candidates,0,1,0,0.0
find_closest_size,0,1,0,0.0
find_cycle,1,0,1,0.0
find_dish,0,1,0,0.0
find_kth,0,1,0,0.0
find_kth_substring,0,1,0,0.0
find_m,0,1,0,0.0
find_max_cubes,0,1,0,0.0
find_min_max,0,1,0,0.0
find_min_super_lucky,0,1,0,0.0
find_occurrences,0,2,0,0.0
find_peak,0,1,0,0.0
find_space,1,0,1,0.0
find_t,1,0,1,0.0
find_wolf,1,0,1,0.0
find_year,0,1,0,0.0
finish_pos,0,1,0,0.0
finv,1,0,1,0.0
first_char,0,1,0,0.0
first_digit,0,1,0,0.0
first_digits,0,1,0,0.0
first_edge,0,1,0,0.0
first_element_second,1,0,1,0.0
first_end,0,1,0,0.0
first_gender,0,1,0,0.0
first_group,0,1,0,0.0
first_half,0,1,0,0.0
first_layout,0,1,0,0.0
first_len,0,1,0,0.0
first_pos,0,1,0,0.0
first_start,0,1,0,0.0
first_win,1,0,1,0.0
first_zero_pos,0,1,0,0.0
flicks_max,0,1,0,0.0
flicks_min,0,1,0,0.0
flight,0,1,0,0.0
flipped,0,1,0,0.0
flush,1,0,1,0.0
fmt,0,1,0,0.0
folder,1,1,1,0.0
forced_o2,0,1,0,0.0
forget,1,0,1,0.0
format_dollars,0,1,0,0.0
format_integer,0,1,0,0.0
forward_time,0,1,0,0.0
found_road,0,1,0,0.0
four_seats,0,1,0,0.0
fp,1,0,1,0.0
fractions,1,0,1,0.0
frag,0,1,0,0.0
framed_line,0,1,0,0.0
free_blocks,0,1,0,0.0
free_end,0,1,0,0.0
free_start,0,1,0,0.0
freq_s1,0,1,0,0.0
freq_s2,0,1,0,0.0
frequencies,0,1,0,0.0
friend,0,1,0,0.0
frogs,1,0,1,0.0
front,1,1,1,0.0
front_counts,0,1,0,0.0
fs,1,0,1,0.0
fsum,1,0,1,0.0
fuel,1,1,1,0.0
full_blocks,0,1,0,0.0
full_groups,0,1,0,0.0
func,1,0,1,0.0
functools,0,1,0,0.0
future_index,0,1,0,0.0
fx,0,2,0,0.0
fy,0,1,0,0.0
g1,1,2,1,0.0
g2,1,2,1,0.0
g_neg,0,1,0,0.0
g_pos,0,1,0,0.0
gap_length,0,1,0,0.0
gaps,0,1,0,0.0
gcd_ab,0,1,0,0.0
gcd_total,0,1,0,0.0
gcd_val,0,2,0,0.0
gcd_w_b,0,1,0,0.0
generate_all_initial,1,0,1,0.0
generate_correct,0,1,0,0.0
generate_crossword,0,1,0,0.0
generate_factorizations,0,1,0,0.0
generate_hadamard,0,1,0,0.0
generate_min_super_lucky,0,1,0,0.0
generate_name,0,1,0,0.0
generate_next_super_lucky,0,1,0,0.0
generate_permutation,0,1,0,0.0
generate_super_lucky_numbers,0,1,0,0.0
generated,0,1,0,0.0
genome,0,1,0,0.0
getBits,1,0,1,0.0
getDP,1,0,1,0.0
getH,1,0,1,0.0
getNum,1,0,1,0.0
getPt,1,0,1,0.0
getRealType,1,0,1,0.0
get_bounds,1,0,1,0.0
get_bulls_and_cows,0,1,0,0.0
get_char,0,1,0,0.0
get_cnt,1,0,1,0.0
get_components,1,0,1,0.0
get_coord,0,1,0,0.0
get_count,1,0,1,0.0
get_earliest,0,1,0,0.0
get_info,0,1,0,0.0
get_input,2,0,2,0.0
get_ints,1,0,1,0.0
get_length,0,1,0,0.0
get_mentioned_users,0,1,0,0.0
get_name,1,0,1,0.0
get_next_states,0,1,0,0.0
get_num_digits,1,0,1,0.0
get_permutation,0,1,0,0.0
get_possible_schemes,0,1,0,0.0
get_price,1,0,1,0.0
get_proper_divisors,0,1,0,0.0
get_rotations,0,1,0,0.0
get_smash,1,0,1,0.0
get_subtree_root,0,1,0,0.0
get_unique_prime_factors,0,1,0,0.0
get_valid_divisors,0,1,0,0.0
get_word_info,0,1,0,0.0
gk_max,0,1,0,0.0
gladiators,0,1,0,0.0
glads,1,0,1,0.0
glasses,1,0,1,0.0
global_set,0,1,0,0.0
go,1,0,1,0.0
go_through,1,0,1,0.0
goal_diff,0,1,0,0.0
goals_part,0,1,0,0.0
goals_scored,0,1,0,0.0
good_set,0,1,0,0.0
goodceil,1,0,1,0.0
goodtemp,1,0,1,0.0
gov_nodes,0,1,0,0.0
gov_set,0,1,0,0.0
government_components,0,1,0,0.0
grades,0,1,0,0.0
graph_with_0,1,0,1,0.0
graph_with_max,1,0,1,0.0
great,1,0,1,0.0
grid_size,0,1,0,0.0
group_b,0,1,0,0.0
group_b_edges,0,1,0,0.0
group_list,0,1,0,0.0
group_start,0,1,0,0.0
grundy,1,1,1,0.0
guess_chars,0,1,0,0.0
guess_list,0,1,0,0.0
guess_num,0,1,0,0.0
guesses,1,1,1,0.0
guest,1,1,1,0.0
h3,0,1,0,0.0
h_actual,0,1,0,0.0
h_bit,0,1,0,0.0
h_candidate,0,1,0,0.0
h_half,0,1,0,0.0
h_mat,0,1,0,0.0
h_part,0,1,0,0.0
h_perm,0,1,0,0.0
h_prev,0,1,0,0.0
h_total,0,1,0,0.0
hadamard,0,1,0,0.0
halve,1,0,1,0.0
hasActor,0,1,0,0.0
has_actor,0,1,0,0.0
has_edge,0,1,0,0.0
has_gov,0,1,0,0.0
has_segment,0,1,0,0.0
has_single_col,0,1,0,0.0
has_single_row,0,1,0,0.0
has_star,0,1,0,0.0
has_triangle,0,1,0,0.0
has_won,0,1,0,0.0
has_zero,0,1,0,0.0
haslair,1,0,1,0.0
health,1,0,1,0.0
heap_set,0,1,0,0.0
heaps,0,1,0,0.0
height,2,3,2,0.0
hello,0,1,0,0.0
hero_to_idx,0,1,0,0.0
heroes,2,2,2,0.0
hex,1,0,1,0.0
hh,1,4,1,0.0
hh_new,0,1,0,0.0
higher_count,0,1,0,0.0
highest,1,0,1,0.0
hill,1,0,1,0.0
history,1,0,1,0.0
hl,1,0,1,0.0
holiday,1,0,1,0.0
holidays,1,1,1,0.0
home,1,2,1,0.0
hometown,0,3,0,0.0
hor,1,0,1,0.0
horizontal_edges,0,1,0,0.0
horizontal_needed,0,1,0,0.0
host_to_paths,0,1,0,0.0
hostname_words,0,1,0,0.0
hourly,1,0,1,0.0
hours,1,1,1,0.0
house,2,2,2,0.0
houses,2,1,2,0.0
hr,1,0,1,0.0
hs,1,0,1,0.0
i21,1,0,1,0.0
i22,1,0,1,0.0
iType,1,0,1,0.0
i_max,0,1,0,0.0
id_i,0,1,0,0.0
identity,0,1,0,0.0
ids,0,2,0,0.0
idx1,1,1,1,0.0
idx2,0,1,0,0.0
idx_in_batch,0,1,0,0.0
ii,1,0,1,0.0
image_rotation,0,1,0,0.0
in_edges,0,1,0,0.0
in_match,1,0,1,0.0
in_segment,0,1,0,0.0
in_top_k,0,1,0,0.0
inactive,1,0,1,0.0
inactive_ids,1,0,1,0.0
inactive_power,0,1,0,0.0
increment,1,1,1,0.0
indEnd,1,0,1,0.0
indStart,1,0,1,0.0
index_ccw,0,1,0,0.0
index_cw,0,1,0,0.0
index_max,1,1,1,0.0
index_min,0,1,0,0.0
indices_to_remove,0,1,0,0.0
infKnights,1,0,1,0.0
infPawns,1,0,1,0.0
initial_beauty,0,1,0,0.0
initial_c,0,1,0,0.0
initial_color,1,0,1,0.0
initial_dir,0,1,0,0.0
initial_g,0,1,0,0.0
initial_possible,0,1,0,0.0
initial_queries,0,1,0,0.0
initial_r,0,2,0,0.0
initial_row,0,1,0,0.0
initial_sum,0,1,0,0.0
initial_t,0,1,0,0.0
initial_x,0,1,0,0.0
initial_y,0,1,0,0.0
initialize,1,0,1,0.0
inner,0,1,0,0.0
input_lines,0,1,0,0.0
input_str,1,2,1,0.0
input_tokens,1,0,1,0.0
inserted,0,1,0,0.0
inside,0,1,0,0.0
inspl,1,0,1,0.0
instant_spell_nr,1,0,1,0.0
int_str,0,1,0,0.0
integer,0,1,0,0.0
intercept,0,1,0,0.0
interesting,0,1,0,0.0
interesting_char,1,0,1,0.0
internal,0,1,0,0.0
intersect,2,0,2,0.0
intersecting_pairs,0,1,0,0.0
intersections,0,1,0,0.0
inv,1,1,1,0.0
inv_2,0,2,0,0.0
inv_denominator,0,1,0,0.0
inv_n_1,0,1,0,0.0
inv_q,0,1,0,0.0
invert,1,0,1,0.0
ipAsNumbers,1,0,1,0.0
ip_to_int,0,1,0,0.0
ips,1,1,1,0.0
isAllOnes,1,0,1,0.0
isDanger,1,0,1,0.0
is_bipartite,0,1,0,0.0
is_ccw,0,1,0,0.0
is_color,0,1,0,0.0
is_convex,1,0,1,0.0
is_cycle,0,1,0,0.0
is_decreasing,0,1,0,0.0
is_in_check,0,1,0,0.0
is_increasing,0,2,0,0.0
is_independent,0,1,0,0.0
is_inside,0,1,0,0.0
is_inside_R1,0,1,0,0.0
is_inside_R2,0,1,0,0.0
is_leap,0,1,0,0.0
is_leap_y,0,1,0,0.0
is_masha_possible,0,1,0,0.0
is_non_degenerate,0,1,0,0.0
is_non_increasing,0,1,0,0.0
is_outdated,0,1,0,0.0
is_period,0,1,0,0.0
is_pizza,0,1,0,0.0
is_power_of_two,0,2,0,0.0
is_processed,0,1,0,0.0
is_right,0,1,0,0.0
is_s_palindrome,0,1,0,0.0
is_splittable,0,1,0,0.0
is_square_under_attack,0,1,0,0.0
is_stable,0,1,0,0.0
is_sub,0,1,0,0.0
is_tank,0,1,0,0.0
is_tap,0,1,0,0.0
is_taxi,0,1,0,0.0
is_uni,0,1,0,0.0
is_valid_date,0,1,0,0.0
is_valid_swap,0,1,0,0.0
is_visited,0,1,0,0.0
is_winner,0,1,0,0.0
is_winning,0,1,0,0.0
item_map,0,1,0,0.0
iter,6,2,6,0.0
iterable,1,0,1,0.0
j1440,0,1,0,0.0
j2,0,2,0,0.0
j90,0,1,0,0.0
j_90,0,1,0,0.0
j_day,0,1,0,0.0
j_high,0,1,0,0.0
j_left,0,1,0,0.0
j_low,0,1,0,0.0
j_max,0,1,0,0.0
j_right,0,1,0,0.0
jj,1,0,1,0.0
k5,1,1,1,0.0
k6,1,1,1,0.0
k_count,0,1,0,0.0
k_indices,0,1,0,0.0
k_max,0,1,0,0.0
k_percent,0,1,0,0.0
k_prev,0,1,0,0.0
k_python,0,1,0,0.0
k_remain,0,1,0,0.0
k_remaining,0,1,0,0.0
k_s,0,1,0,0.0
k_to_range,0,1,0,0.0
k_total,0,1,0,0.0
k_val,0,1,0,0.0
key_parts,0,1,0,0.0
kids,1,0,1,0.0
killed,0,1,0,0.0
king_attacks,1,0,1,0.0
kk,1,0,1,0.0
kmp,1,0,1,0.0
knight,1,0,1,0.0
known_actors,0,1,0,0.0
known_languages,0,1,0,0.0
known_set,0,1,0,0.0
kx,0,1,0,0.0
ky,0,1,0,0.0
l0,0,1,0,0.0
l_idx,0,1,0,0.0
l_min,0,1,0,0.0
l_prev,0,1,0,0.0
lane_type,0,1,0,0.0
larger,1,0,1,0.0
largest_component,0,1,0,0.0
largest_power,0,1,0,0.0
lastR,1,0,1,0.0
last_depart,0,1,0,0.0
last_digit,0,1,0,0.0
last_dot,0,1,0,0.0
last_element_first,1,0,1,0.0
last_i,0,1,0,0.0
last_index,1,0,1,0.0
last_key,1,0,1,0.0
last_neg_index,0,1,0,0.0
last_occurrence,0,1,0,0.0
last_op,1,0,1,0.0
last_pos,1,3,1,0.0
last_term,0,1,0,0.0
last_ti,0,1,0,0.0
last_type,0,1,0,0.0
last_v,0,1,0,0.0
last_val,0,1,0,0.0
last_z,0,1,0,0.0
lb1,0,1,0,0.0
lb2,0,1,0,0.0
lb3,0,1,0,0.0
lb4,0,1,0,0.0
lc,1,0,1,0.0
lcm_ab,0,1,0,0.0
lcp,1,0,1,0.0
leading_zero,0,1,0,0.0
leaf,1,0,1,0.0
leaf_count,1,0,1,0.0
leap,1,0,1,0.0
leastSignificantBit,1,0,1,0.0
left_base_x,0,1,0,0.0
left_base_y,0,1,0,0.0
left_blocks,0,1,0,0.0
left_char,0,1,0,0.0
left_col,0,1,0,0.0
left_current,0,1,0,0.0
left_delta,0,1,0,0.0
left_gap,1,0,1,0.0
left_i,0,1,0,0.0
left_length,0,1,0,0.0
left_non,0,1,0,0.0
left_ok,0,1,0,0.0
left_padded,0,1,0,0.0
left_pos,0,1,0,0.0
left_rect_end_x,0,1,0,0.0
left_rect_end_y,0,1,0,0.0
left_rect_start_x,0,1,0,0.0
left_rect_start_y,0,1,0,0.0
left_win,0,1,0,0.0
leftover,1,0,1,0.0
lenA,0,1,0,0.0
lenAB,1,0,1,0.0
lenB,0,1,0,0.0
len_S,0,1,0,0.0
len_bi,0,1,0,0.0
len_k,0,1,0,0.0
len_list2,0,1,0,0.0
len_n,0,1,0,0.0
len_s,0,3,0,0.0
len_sb,0,1,0,0.0
len_se,0,1,0,0.0
len_sub,0,2,0,0.0
len_u,0,1,0,0.0
len_v,0,1,0,0.0
lengths_sorted,0,1,0,0.0
lesha_words,0,1,0,0.0
letters_part,0,1,0,0.0
letters_to_number,0,1,0,0.0
level,2,1,2,0.0
lexemes,0,1,0,0.0
lft,1,0,1,0.0
lh1,0,1,0,0.0
lh2,0,1,0,0.0
lh3,0,1,0,0.0
library,0,1,0,0.0
liesIn,1,0,1,0.0
lights,1,0,1,0.0
like,2,0,2,0.0
likes,1,2,1,0.0
limak_time,0,1,0,0.0
lime_toasts,0,1,0,0.0
limlen,1,0,1,0.0
line1_all,0,1,0,0.0
line1_invalid,0,1,0,0.0
line2_all,0,1,0,0.0
line2_invalid,0,1,0,0.0
line_parts,0,1,0,0.0
lisRes,1,0,1,0.0
list_a,0,2,0,0.0
list_b,0,2,0,0.0
lj_val,0,1,0,0.0
location,1,0,1,0.0
log_a1,0,1,0,0.0
log_a10,0,1,0,0.0
log_a11,0,1,0,0.0
log_a2,0,1,0,0.0
log_a3,0,1,0,0.0
log_a5,0,1,0,0.0
log_a6,0,1,0,0.0
log_a7,0,1,0,0.0
log_a9,0,1,0,0.0
login,1,1,1,0.0
long,1,0,1,0.0
longest_repeated_substring,0,1,0,0.0
loss_count,1,0,1,0.0
low_from,0,1,0,0.0
lower_bound,1,0,1,0.0
lower_c,0,1,0,0.0
lower_char,0,1,0,0.0
lower_x,0,1,0,0.0
lower_x1,0,1,0,0.0
lower_x2,0,1,0,0.0
lr_swap,0,1,0,0.0
lrd,1,0,1,0.0
lucky,2,1,2,0.0
lucky_numbers,0,1,0,0.0
luckynums,1,0,1,0.0
lv1,0,1,0,0.0
lv2,0,1,0,0.0
lv3,0,1,0,0.0
lx,1,0,1,0.0
lx1,1,0,1,0.0
lx2,1,0,1,0.0
m2,1,3,1,0.0
m3,0,1,0,0.0
m_count,0,1,0,0.0
m_div_p,0,1,0,0.0
m_idx,0,1,0,0.0
